Experiment,E2E_GFLOPs/Sample,E2E_Latency_ms/Sample,E2E_Total_Params,E2E_Param_Mem_MB,Max_Peak_VRAM_MB,FM_GFLOPs/Sample,FM_Latency_ms/Sample,Geom_GFLOPs/Sample,Geom_Latency_ms/Sample,Classifier_GFLOPs/Sample,Classifier_Latency_ms/Sample,Classifier_Total_Params,Classifier_Param_Mem_MB,Classifier_XGB_Model_Mem_MB,Classifier_Peak_VRAM_MB
train2__val_cls_bio_None_None_PyTorch_Concat__Train2Val_UniProt,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train2__val_cls_bio_None_None_PyTorch_Concat__Train2Val_ProteinGym,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train2__val_cls_bio_None_None_Pure_XGBoost_Concat__Train2Val_Test,0.0,0.0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0
train2__val_cls_bio_None_None_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,0.0,0.0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0
train2__val_cls_bio_None_None_Pure_XGBoost_Concat__Train2Val_UniProt,0.0,0.0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0
train2__val_cls_bio_None_None_Pure_XGBoost_Concat__Train2Val_ProteinGym,0.0,0.0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0
train2__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train2Val_Test,0.0002,0.01,85121,1.48,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.48,1.16,0.0
train2__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,0.0002,0.01,85121,1.48,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.48,1.16,0.0
train2__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train2Val_UniProt,0.0002,0.01,85121,1.48,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.48,1.16,0.0
train2__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,0.0002,0.01,85121,1.48,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.48,1.16,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,0.0002,0.89,84737,0.32,188.98,0.0,0.0,0.0,0.89,0.0002,0.0,84737.0,0.32,0.0,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,0.0002,1.11,84737,0.32,29.73,0.0,0.0,0.0,1.11,0.0002,0.0,84737.0,0.32,0.0,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,0.0002,0.97,84737,0.32,48.67,0.0,0.0,0.0,0.97,0.0002,0.0,84737.0,0.32,0.0,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,0.0002,0.97,84737,0.32,52.27,0.0,0.0,0.0,0.97,0.0002,0.0,84737.0,0.32,0.0,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,0.0,0.89,0,0.32,188.98,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.32,0.32,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,0.0,1.11,0,0.32,29.73,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.32,0.32,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,0.0,0.97,0,0.32,48.67,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.32,0.32,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,0.0,0.97,0,0.32,52.27,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.32,0.32,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,0.0002,0.9,84737,0.59,188.98,0.0,0.0,0.0,0.89,0.0002,0.01,84737.0,0.59,0.27,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,0.0002,1.12,84737,0.59,29.73,0.0,0.0,0.0,1.11,0.0002,0.01,84737.0,0.59,0.27,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,0.0002,0.98,84737,0.59,48.67,0.0,0.0,0.0,0.97,0.0002,0.01,84737.0,0.59,0.27,0.0
train2__val_cls_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,0.0002,0.98,84737,0.59,52.27,0.0,0.0,0.0,0.97,0.0002,0.01,84737.0,0.59,0.27,0.0
train2__val_cls_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_Test,97.7194,3.86,486588011,929.79,1656.34,97.7176,3.86,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ClinVarHQ,97.7194,4.23,486588011,929.79,1656.34,97.7176,4.22,0.0,0.0,0.0018,0.01,888705.0,3.39,0.0,0.0
train2__val_cls_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_UniProt,97.7194,4.19,486588011,929.79,1656.34,97.7176,4.19,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34,97.7176,4.2,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_Test,97.7176,3.86,485699306,928.66,1656.34,97.7176,3.86,0.0,0.0,0.0,0.0,0.0,2.26,2.26,0.0
train2__val_cls_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,97.7176,4.23,485699306,928.66,1656.34,97.7176,4.22,0.0,0.0,0.0,0.01,0.0,2.26,2.26,0.0
train2__val_cls_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_UniProt,97.7176,4.19,485699306,928.66,1656.34,97.7176,4.19,0.0,0.0,0.0,0.0,0.0,2.26,2.26,0.0
train2__val_cls_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ProteinGym,97.7176,4.2,485699306,928.66,1656.34,97.7176,4.2,0.0,0.0,0.0,0.0,0.0,2.26,2.26,0.0
train2__val_cls_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_Test,97.7194,3.88,486588011,932.03,1656.34,97.7176,3.86,0.0,0.0,0.0018,0.02,888705.0,5.63,2.24,0.0
train2__val_cls_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,97.7194,4.24,486588011,932.03,1656.34,97.7176,4.22,0.0,0.0,0.0018,0.02,888705.0,5.63,2.24,0.0
train2__val_cls_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_UniProt,97.7194,4.21,486588011,932.03,1656.34,97.7176,4.19,0.0,0.0,0.0018,0.02,888705.0,5.63,2.24,0.0
train2__val_cls_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,97.7194,4.22,486588011,932.03,1656.34,97.7176,4.2,0.0,0.0,0.0018,0.02,888705.0,5.63,2.24,0.0
train2__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_Test,134.0749,5.48,653247799,1247.67,1961.98,134.0731,5.48,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,134.0749,5.64,653247799,1247.67,1961.98,134.0731,5.63,0.0,0.0,0.0018,0.01,888705.0,3.39,0.0,0.0
train2__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98,134.0731,5.65,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98,134.0731,5.67,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train2__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,134.0731,5.48,652359094,1246.64,1961.98,134.0731,5.48,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train2__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,134.0731,5.64,652359094,1246.64,1961.98,134.0731,5.63,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train2__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,134.0731,5.66,652359094,1246.64,1961.98,134.0731,5.65,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train2__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,134.0731,5.67,652359094,1246.64,1961.98,134.0731,5.67,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train2__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,134.0749,5.5,653247799,1249.79,1961.98,134.0731,5.48,0.0,0.0,0.0018,0.02,888705.0,5.51,2.12,0.0
train2__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,134.0749,5.65,653247799,1249.79,1961.98,134.0731,5.63,0.0,0.0,0.0018,0.02,888705.0,5.51,2.12,0.0
train2__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,134.0749,5.67,653247799,1249.79,1961.98,134.0731,5.65,0.0,0.0,0.0018,0.02,888705.0,5.51,2.12,0.0
train2__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,134.0749,5.69,653247799,1249.79,1961.98,134.0731,5.67,0.0,0.0,0.0018,0.02,888705.0,5.51,2.12,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_Test,97.7195,3.86,486638955,929.98,1656.34,97.7176,3.86,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ClinVarHQ,97.7195,4.23,486638955,929.98,1656.34,97.7176,4.22,0.0,0.0,0.0019,0.01,939649.0,3.58,0.0,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_UniProt,97.7195,4.2,486638955,929.98,1656.34,97.7176,4.19,0.0,0.0,0.0019,0.01,939649.0,3.58,0.0,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ProteinGym,97.7195,4.2,486638955,929.98,1656.34,97.7176,4.2,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_Test,97.7176,3.86,485699306,927.94,1656.34,97.7176,3.86,0.0,0.0,0.0,0.0,0.0,1.54,1.54,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,97.7176,4.22,485699306,927.94,1656.34,97.7176,4.22,0.0,0.0,0.0,0.01,0.0,1.54,1.54,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_UniProt,97.7176,4.19,485699306,927.94,1656.34,97.7176,4.19,0.0,0.0,0.0,0.0,0.0,1.54,1.54,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ProteinGym,97.7176,4.21,485699306,927.94,1656.34,97.7176,4.2,0.0,0.0,0.0,0.01,0.0,1.54,1.54,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_Test,97.7195,3.88,486638955,931.3,1656.34,97.7176,3.86,0.0,0.0,0.0019,0.02,939649.0,4.9,1.32,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,97.7195,4.24,486638955,931.3,1656.34,97.7176,4.22,0.0,0.0,0.0019,0.02,939649.0,4.9,1.32,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_UniProt,97.7195,4.21,486638955,931.3,1656.34,97.7176,4.19,0.0,0.0,0.0019,0.02,939649.0,4.9,1.32,0.0
train2__val_cls_bio_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,97.7195,4.22,486638955,931.3,1656.34,97.7176,4.2,0.0,0.0,0.0019,0.02,939649.0,4.9,1.32,0.0
train2__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_Test,134.075,5.48,653298743,1247.86,1961.98,134.0731,5.48,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train2__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,134.075,5.64,653298743,1247.86,1961.98,134.0731,5.63,0.0,0.0,0.0019,0.01,939649.0,3.58,0.0,0.0
train2__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,134.075,5.65,653298743,1247.86,1961.98,134.0731,5.65,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train2__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,134.075,5.67,653298743,1247.86,1961.98,134.0731,5.67,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,134.0731,5.48,652359094,1245.97,1961.98,134.0731,5.48,0.0,0.0,0.0,0.0,0.0,1.69,1.69,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,134.0731,5.65,652359094,1245.97,1961.98,134.0731,5.63,0.0,0.0,0.0,0.02,0.0,1.69,1.69,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,134.0731,5.66,652359094,1245.97,1961.98,134.0731,5.65,0.0,0.0,0.0,0.01,0.0,1.69,1.69,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,134.0731,5.67,652359094,1245.97,1961.98,134.0731,5.67,0.0,0.0,0.0,0.0,0.0,1.69,1.69,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,134.075,5.5,653298743,1249.1,1961.98,134.0731,5.48,0.0,0.0,0.0019,0.02,939649.0,4.82,1.24,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,134.075,5.65,653298743,1249.1,1961.98,134.0731,5.63,0.0,0.0,0.0019,0.02,939649.0,4.82,1.24,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,134.075,5.67,653298743,1249.1,1961.98,134.0731,5.65,0.0,0.0,0.0019,0.02,939649.0,4.82,1.24,0.0
train2__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,134.075,5.69,653298743,1249.1,1961.98,134.0731,5.67,0.0,0.0,0.0019,0.02,939649.0,4.82,1.24,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,97.7195,4.75,486638571,929.98,1656.34,97.7176,3.86,0.0,0.89,0.0019,0.0,939265.0,3.58,0.0,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,97.7195,5.34,486638571,929.98,1656.34,97.7176,4.22,0.0,1.11,0.0019,0.01,939265.0,3.58,0.0,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,97.7195,5.17,486638571,929.98,1656.34,97.7176,4.19,0.0,0.97,0.0019,0.0,939265.0,3.58,0.0,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,97.7195,5.17,486638571,929.98,1656.34,97.7176,4.2,0.0,0.97,0.0019,0.0,939265.0,3.58,0.0,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,97.7176,4.75,485699306,927.77,1656.34,97.7176,3.86,0.0,0.89,0.0,0.0,0.0,1.37,1.37,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,97.7176,5.34,485699306,927.77,1656.34,97.7176,4.22,0.0,1.11,0.0,0.01,0.0,1.37,1.37,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,97.7176,5.17,485699306,927.77,1656.34,97.7176,4.19,0.0,0.97,0.0,0.0,0.0,1.37,1.37,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,97.7176,5.18,485699306,927.77,1656.34,97.7176,4.2,0.0,0.97,0.0,0.0,0.0,1.37,1.37,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,97.7195,4.77,486638571,930.51,1656.34,97.7176,3.86,0.0,0.89,0.0019,0.02,939265.0,4.11,0.53,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,97.7195,5.35,486638571,930.51,1656.34,97.7176,4.22,0.0,1.11,0.0019,0.02,939265.0,4.11,0.53,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,97.7195,5.18,486638571,930.51,1656.34,97.7176,4.19,0.0,0.97,0.0019,0.02,939265.0,4.11,0.53,0.0
train2__val_cls_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,97.7195,5.19,486638571,930.51,1656.34,97.7176,4.2,0.0,0.97,0.0019,0.02,939265.0,4.11,0.53,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,134.075,6.37,653298359,1247.86,1961.98,134.0731,5.48,0.0,0.89,0.0019,0.0,939265.0,3.58,0.0,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,134.075,6.75,653298359,1247.86,1961.98,134.0731,5.63,0.0,1.11,0.0019,0.01,939265.0,3.58,0.0,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,134.075,6.63,653298359,1247.86,1961.98,134.0731,5.65,0.0,0.97,0.0019,0.01,939265.0,3.58,0.0,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,134.075,6.65,653298359,1247.86,1961.98,134.0731,5.67,0.0,0.97,0.0019,0.0,939265.0,3.58,0.0,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,134.0731,6.37,652359094,1245.94,1961.98,134.0731,5.48,0.0,0.89,0.0,0.0,0.0,1.66,1.66,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,134.0731,6.75,652359094,1245.94,1961.98,134.0731,5.63,0.0,1.11,0.0,0.01,0.0,1.66,1.66,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,134.0731,6.63,652359094,1245.94,1961.98,134.0731,5.65,0.0,0.97,0.0,0.01,0.0,1.66,1.66,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,134.0731,6.65,652359094,1245.94,1961.98,134.0731,5.67,0.0,0.97,0.0,0.01,0.0,1.66,1.66,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,134.075,6.39,653298359,1248.54,1961.98,134.0731,5.48,0.0,0.89,0.0019,0.02,939265.0,4.26,0.68,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,134.075,6.76,653298359,1248.54,1961.98,134.0731,5.63,0.0,1.11,0.0019,0.02,939265.0,4.26,0.68,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,134.075,6.64,653298359,1248.54,1961.98,134.0731,5.65,0.0,0.97,0.0019,0.02,939265.0,4.26,0.68,0.0
train2__val_cls_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,134.075,6.66,653298359,1248.54,1961.98,134.0731,5.67,0.0,0.97,0.0019,0.02,939265.0,4.26,0.68,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,97.7195,4.75,486639979,929.99,1656.34,97.7176,3.86,0.0,0.89,0.0019,0.0,940673.0,3.59,0.0,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,97.7195,5.34,486639979,929.99,1656.34,97.7176,4.22,0.0,1.11,0.0019,0.01,940673.0,3.59,0.0,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,97.7195,5.17,486639979,929.99,1656.34,97.7176,4.19,0.0,0.97,0.0019,0.0,940673.0,3.59,0.0,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,97.7195,5.18,486639979,929.99,1656.34,97.7176,4.2,0.0,0.97,0.0019,0.01,940673.0,3.59,0.0,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,97.7176,4.75,485699306,927.01,1656.34,97.7176,3.86,0.0,0.89,0.0,0.0,0.0,0.61,0.61,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,97.7176,5.34,485699306,927.01,1656.34,97.7176,4.22,0.0,1.11,0.0,0.0,0.0,0.61,0.61,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,97.7176,5.17,485699306,927.01,1656.34,97.7176,4.19,0.0,0.97,0.0,0.0,0.0,0.61,0.61,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,97.7176,5.17,485699306,927.01,1656.34,97.7176,4.2,0.0,0.97,0.0,0.0,0.0,0.61,0.61,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,97.7195,4.77,486639979,930.22,1656.34,97.7176,3.86,0.0,0.89,0.0019,0.02,940673.0,3.82,0.23,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,97.7195,5.36,486639979,930.22,1656.34,97.7176,4.22,0.0,1.11,0.0019,0.03,940673.0,3.82,0.23,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,97.7195,5.18,486639979,930.22,1656.34,97.7176,4.19,0.0,0.97,0.0019,0.02,940673.0,3.82,0.23,0.0
train2__val_cls_bio_dna_geom_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,97.7195,5.19,486639979,930.22,1656.34,97.7176,4.2,0.0,0.97,0.0019,0.02,940673.0,3.82,0.23,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,134.075,6.37,653299767,1247.87,1961.98,134.0731,5.48,0.0,0.89,0.0019,0.01,940673.0,3.59,0.0,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,134.075,6.75,653299767,1247.87,1961.98,134.0731,5.63,0.0,1.11,0.0019,0.0,940673.0,3.59,0.0,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,134.075,6.63,653299767,1247.87,1961.98,134.0731,5.65,0.0,0.97,0.0019,0.0,940673.0,3.59,0.0,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,134.075,6.64,653299767,1247.87,1961.98,134.0731,5.67,0.0,0.97,0.0019,0.0,940673.0,3.59,0.0,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,134.0731,6.37,652359094,1245.02,1961.98,134.0731,5.48,0.0,0.89,0.0,0.0,0.0,0.74,0.74,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,134.0731,6.75,652359094,1245.02,1961.98,134.0731,5.63,0.0,1.11,0.0,0.0,0.0,0.74,0.74,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,134.0731,6.63,652359094,1245.02,1961.98,134.0731,5.65,0.0,0.97,0.0,0.0,0.0,0.74,0.74,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,134.0731,6.65,652359094,1245.02,1961.98,134.0731,5.67,0.0,0.97,0.0,0.0,0.0,0.74,0.74,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,134.075,6.39,653299767,1248.12,1961.98,134.0731,5.48,0.0,0.89,0.0019,0.02,940673.0,3.84,0.25,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,134.075,6.76,653299767,1248.12,1961.98,134.0731,5.63,0.0,1.11,0.0019,0.02,940673.0,3.84,0.25,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,134.075,6.64,653299767,1248.12,1961.98,134.0731,5.65,0.0,0.97,0.0019,0.02,940673.0,3.84,0.25,0.0
train2__val_cls_bio_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,134.075,6.66,653299767,1248.12,1961.98,134.0731,5.67,0.0,0.97,0.0019,0.02,940673.0,3.84,0.25,0.0
train2__val_mean_bio_None_None_PyTorch_Concat__Train2Val_Test,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
