Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7976,0.8351,0.6935,0.885,0.7577,0.5939,0.8827,0.8554
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.7969,0.8435,0.6815,0.8938,0.7539,0.5939,0.8879,0.864
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.7989,0.8082,0.7336,0.8538,0.7691,0.5939,0.8783,0.8623
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7955,0.8574,0.6622,0.9075,0.7473,0.5939,0.8835,0.8502
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7982,0.8238,0.7098,0.8725,0.7626,0.5938,0.8739,0.864
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7989,0.8003,0.7455,0.8438,0.772,0.5937,0.8853,0.862
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7982,0.8079,0.7321,0.8538,0.7681,0.5926,0.868,0.8492
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7982,0.7962,0.75,0.8388,0.7724,0.5923,0.8799,0.8615
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7976,0.8224,0.7098,0.8712,0.762,0.5923,0.8786,0.8675
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7976,0.8086,0.7292,0.855,0.7668,0.5912,0.8935,0.8783
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7962,0.8263,0.7009,0.8762,0.7585,0.5902,0.8686,0.863
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7969,0.8083,0.7277,0.855,0.7659,0.5899,0.873,0.8518
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7948,0.8401,0.6801,0.8912,0.7516,0.5896,0.8735,0.8657
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7948,0.8376,0.683,0.8888,0.7525,0.5892,0.8732,0.8644
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7935,0.8511,0.6637,0.9025,0.7458,0.589,0.886,0.8684
Train1Val_ProteinGym,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.7962,0.8121,0.7202,0.86,0.7634,0.5888,0.878,0.8595
Train1Val_ProteinGym,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.7962,0.8121,0.7202,0.86,0.7634,0.5888,0.878,0.8595
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7962,0.801,0.7366,0.8462,0.7674,0.5883,0.8803,0.8601
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7942,0.8361,0.683,0.8875,0.7518,0.5877,0.8821,0.8623
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7948,0.8257,0.6979,0.8762,0.7565,0.5875,0.8724,0.8598
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7942,0.8348,0.6845,0.8862,0.7522,0.5875,0.8778,0.8618
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7948,0.8257,0.6979,0.8762,0.7565,0.5875,0.8704,0.8602
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7935,0.8407,0.6756,0.8925,0.7492,0.5871,0.8879,0.8742
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7908,0.8611,0.6458,0.9125,0.7381,0.5861,0.8819,0.87
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7942,0.8243,0.6979,0.875,0.7558,0.586,0.8695,0.8472
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7948,0.8083,0.7217,0.8562,0.7626,0.5859,0.8742,0.8532
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7921,0.8453,0.6667,0.8975,0.7454,0.5854,0.8914,0.8766
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7935,0.8286,0.6905,0.88,0.7532,0.5853,0.8712,0.8514
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7942,0.8165,0.7083,0.8662,0.7586,0.5852,0.8696,0.8505
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7942,0.8154,0.7098,0.865,0.7589,0.5851,0.8712,0.8591
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7894,0.8649,0.6384,0.9162,0.7346,0.5845,0.8867,0.8645
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7901,0.8524,0.6533,0.905,0.7397,0.5831,0.8886,0.8758
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7928,0.8191,0.7009,0.87,0.7554,0.5828,0.8901,0.8756
Train1Val_ProteinGym,cls,prot,,esm1b_650m,PyTorch_Concat,0.7887,0.8603,0.6414,0.9125,0.7349,0.5822,0.8884,0.8655
Train1Val_ProteinGym,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7887,0.8603,0.6414,0.9125,0.7349,0.5822,0.8884,0.8655
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7887,0.8574,0.6443,0.91,0.7358,0.5816,0.8786,0.8627
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7921,0.8199,0.6979,0.8712,0.754,0.5816,0.8684,0.8575
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7914,0.8185,0.6979,0.87,0.7534,0.5802,0.8649,0.8508
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7874,0.8612,0.6369,0.9138,0.7322,0.58,0.8731,0.8589
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.7908,0.8074,0.7113,0.8575,0.7563,0.5778,0.8715,0.8528
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.786,0.8606,0.6339,0.9138,0.7301,0.5774,0.8787,0.8683
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7894,0.8131,0.6994,0.865,0.752,0.5757,0.8669,0.8579
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7894,0.8089,0.7054,0.86,0.7536,0.5753,0.8751,0.862
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.788,0.8103,0.6994,0.8625,0.7508,0.5728,0.8679,0.8505
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.788,0.803,0.7098,0.8538,0.7536,0.5722,0.8639,0.8498
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7833,0.8509,0.6369,0.9062,0.7285,0.5704,0.8653,0.8441
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7867,0.8076,0.6994,0.86,0.7496,0.5699,0.8629,0.8387
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7812,0.8601,0.622,0.915,0.7219,0.5688,0.8687,0.8518
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7819,0.8489,0.6354,0.905,0.7268,0.5676,0.8683,0.8587
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7853,0.809,0.6935,0.8625,0.7468,0.5674,0.8567,0.837
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7833,0.8311,0.6592,0.8875,0.7353,0.5666,0.8634,0.8518
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7833,0.8275,0.6637,0.8838,0.7366,0.566,0.8574,0.8434
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7711,0.9156,0.5491,0.9575,0.6865,0.5659,0.9176,0.8996
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.784,0.8116,0.686,0.8662,0.7435,0.5651,0.8631,0.8538
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.784,0.8094,0.689,0.8638,0.7444,0.5648,0.8629,0.8382
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7833,0.8027,0.6964,0.8562,0.7458,0.5629,0.8659,0.8484
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7826,0.8099,0.6845,0.865,0.7419,0.5623,0.8618,0.8477
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7826,0.7993,0.6994,0.8525,0.746,0.5613,0.8589,0.8302
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7826,0.7973,0.7024,0.85,0.7468,0.5611,0.8723,0.8583
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7779,0.8485,0.625,0.9062,0.7198,0.5601,0.8557,0.8492
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7806,0.8167,0.6696,0.8738,0.7359,0.5593,0.8437,0.84
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7799,0.8246,0.6577,0.8825,0.7318,0.5592,0.8581,0.8355
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7792,0.8172,0.6652,0.875,0.7334,0.5568,0.8595,0.834
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7765,0.8423,0.628,0.9012,0.7195,0.5563,0.8622,0.8449
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7751,0.853,0.6131,0.9112,0.7134,0.5563,0.866,0.8465
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7779,0.82,0.6577,0.8788,0.73,0.5547,0.8363,0.8371
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7785,0.81,0.6726,0.8675,0.735,0.5545,0.8417,0.8367
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7772,0.8258,0.6488,0.885,0.7267,0.5544,0.8596,0.8461
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7785,0.8014,0.6845,0.8575,0.7384,0.5535,0.8615,0.8353
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7751,0.839,0.628,0.8988,0.7183,0.5532,0.8402,0.8414
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7772,0.815,0.6622,0.8738,0.7307,0.5527,0.856,0.834
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7772,0.805,0.6756,0.8625,0.7346,0.5513,0.8564,0.8321
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7765,0.8124,0.6637,0.8712,0.7305,0.551,0.8228,0.8294
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7751,0.8248,0.6443,0.885,0.7235,0.5504,0.8222,0.8201
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7751,0.8223,0.6473,0.8825,0.7244,0.55,0.8647,0.8487
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7731,0.8407,0.6205,0.9012,0.714,0.5499,0.8682,0.8553
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7717,0.8515,0.6057,0.9112,0.7078,0.5498,0.8408,0.8429
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.7711,0.8556,0.5997,0.915,0.7052,0.5496,0.866,0.8524
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7765,0.8014,0.6786,0.8588,0.7349,0.5496,0.8611,0.8372
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7724,0.839,0.6205,0.9,0.7134,0.5483,0.8368,0.8362
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7738,0.8241,0.6414,0.885,0.7213,0.5478,0.8565,0.8374
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7751,0.8039,0.6711,0.8625,0.7315,0.5473,0.8504,0.8274
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7751,0.8028,0.6726,0.8612,0.732,0.5472,0.8599,0.8411
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7704,0.8494,0.6042,0.91,0.7061,0.5469,0.8626,0.8417
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7724,0.831,0.6295,0.8925,0.7163,0.5466,0.8573,0.8465
Train1Val_ProteinGym,center,bio_geom,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7582,0.9247,0.5119,0.965,0.659,0.5466,0.9044,0.887
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7711,0.8411,0.6146,0.9025,0.7102,0.5463,0.8589,0.8406
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7745,0.8047,0.6682,0.8638,0.7301,0.5461,0.8611,0.8425
Train1Val_ProteinGym,cls,bio_dna_geom_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7615,0.9023,0.5357,0.9512,0.6723,0.5457,0.897,0.8809
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7704,0.8436,0.6101,0.905,0.7081,0.5456,0.8619,0.8421
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.769,0.8532,0.5967,0.9138,0.7023,0.5454,0.8648,0.8501
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7738,0.8087,0.6607,0.8688,0.7273,0.5454,0.8335,0.8342
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7711,0.8357,0.6205,0.8975,0.7122,0.5451,0.8345,0.8367
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7704,0.8408,0.6131,0.9025,0.7091,0.545,0.8651,0.8386
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7697,0.8462,0.6057,0.9075,0.706,0.545,0.8632,0.843
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7745,0.7931,0.6845,0.85,0.7348,0.5449,0.8623,0.8483
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7738,0.8021,0.6696,0.8612,0.7299,0.5445,0.8557,0.8372
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.7731,0.8107,0.6562,0.8712,0.7253,0.5444,0.8627,0.8369
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7554,0.9309,0.5015,0.9688,0.6518,0.5439,0.8971,0.8817
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7541,0.9379,0.494,0.9725,0.6472,0.5438,0.9226,0.9044
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7697,0.8405,0.6116,0.9025,0.708,0.5437,0.8599,0.846
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7677,0.8556,0.5908,0.9162,0.6989,0.5436,0.8763,0.8611
Train1Val_ProteinGym,center,dna_geom_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7575,0.9178,0.5149,0.9612,0.6597,0.5433,0.8229,0.8129
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7568,0.9198,0.5119,0.9625,0.6577,0.5428,0.9024,0.8852
Train1Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7677,0.8496,0.5967,0.9112,0.701,0.5421,0.8685,0.8515
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7677,0.8481,0.5982,0.91,0.7016,0.5418,0.8184,0.823
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7683,0.8427,0.6057,0.905,0.7048,0.5417,0.8639,0.8439
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.769,0.832,0.619,0.895,0.7099,0.5406,0.8619,0.8383
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7717,0.7968,0.6711,0.8562,0.7286,0.54,0.8363,0.8341
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.7656,0.8531,0.5878,0.915,0.696,0.5394,0.8274,0.8282
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7717,0.7907,0.6801,0.8488,0.7312,0.5394,0.8514,0.8298
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7704,0.8059,0.6548,0.8675,0.7225,0.5385,0.8462,0.8395
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7704,0.8047,0.6562,0.8662,0.723,0.5384,0.8294,0.8291
Train1Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.769,0.8205,0.6324,0.8838,0.7143,0.5384,0.8388,0.8108
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7697,0.8124,0.6443,0.875,0.7187,0.5383,0.8572,0.844
Train1Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.767,0.8283,0.6176,0.8925,0.7076,0.5362,0.8572,0.8439
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7677,0.8161,0.6339,0.88,0.7136,0.5351,0.8518,0.832
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.75,0.9318,0.4881,0.97,0.6406,0.5349,0.9221,0.9037
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7643,0.8407,0.5967,0.905,0.698,0.534,0.8315,0.8354
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7649,0.834,0.6057,0.8988,0.7017,0.5337,0.8221,0.8287
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7677,0.8078,0.6443,0.8712,0.7169,0.5337,0.8197,0.8232
Train1Val_ProteinGym,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7425,0.9651,0.4524,0.9862,0.616,0.5327,0.9226,0.9099
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.767,0.8041,0.6473,0.8675,0.7172,0.5319,0.828,0.8304
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.7636,0.832,0.6042,0.8975,0.7,0.5308,0.8169,0.8161
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7636,0.8253,0.6116,0.8912,0.7026,0.5294,0.8593,0.8364
Train1Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7636,0.824,0.6131,0.89,0.7031,0.5291,0.8512,0.8319
Train1Val_ProteinGym,center,bio_geom,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7493,0.9128,0.4985,0.96,0.6449,0.5279,0.902,0.8811
Train1Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7656,0.7873,0.6667,0.8488,0.722,0.5272,0.8543,0.8295
Train1Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7582,0.8527,0.5685,0.9175,0.6821,0.5261,0.8637,0.8479
Train1Val_ProteinGym,cls,bio_geom,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.7418,0.9424,0.4628,0.9762,0.6208,0.5244,0.9145,0.8971
Train1Val_ProteinGym,cls,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.748,0.9057,0.5,0.9562,0.6443,0.5234,0.8655,0.8634
Train1Val_ProteinGym,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7391,0.9417,0.4568,0.9762,0.6152,0.5195,0.8984,0.8892
Train1Val_ProteinGym,mean,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7439,0.9063,0.4896,0.9575,0.6357,0.5167,0.8606,0.8552
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7588,0.7996,0.6295,0.8675,0.7044,0.5159,0.8146,0.8131
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7575,0.8082,0.6146,0.8775,0.6982,0.5149,0.824,0.8031
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7582,0.7992,0.628,0.8675,0.7033,0.5146,0.8353,0.81
Train1Val_ProteinGym,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7371,0.9331,0.4568,0.9725,0.6134,0.5134,0.9038,0.8925
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7568,0.7886,0.6384,0.8562,0.7056,0.5104,0.8384,0.8128
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7473,0.8606,0.5327,0.9275,0.6581,0.5091,0.8431,0.8235
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7554,0.7943,0.6265,0.8638,0.7005,0.5087,0.839,0.81
Train1Val_ProteinGym,center,dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7357,0.9224,0.4598,0.9675,0.6137,0.5077,0.8993,0.8878
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7514,0.806,0.5997,0.8788,0.6877,0.5032,0.8229,0.7977
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7466,0.8405,0.5491,0.9125,0.6643,0.5026,0.8384,0.8215
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7527,0.7873,0.628,0.8575,0.6987,0.5025,0.8241,0.8023
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7466,0.839,0.5506,0.9112,0.6649,0.5022,0.8417,0.8214
Train1Val_ProteinGym,mean,bio_geom,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.7296,0.9335,0.439,0.9738,0.5972,0.5007,0.9125,0.8952
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7507,0.7872,0.622,0.8588,0.6949,0.4987,0.8216,0.8004
Train1Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.748,0.8129,0.5818,0.8875,0.6782,0.4984,0.8416,0.8242
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7507,0.7768,0.6369,0.8462,0.6999,0.4973,0.8258,0.8028
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7493,0.7875,0.6176,0.86,0.6922,0.4962,0.8254,0.8024
Train1Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.748,0.8016,0.5952,0.8762,0.6832,0.4961,0.831,0.8003
Train1Val_ProteinGym,mean,bio_geom,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.7255,0.9379,0.4271,0.9762,0.5869,0.4951,0.8998,0.8819
Train1Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7432,0.8311,0.5491,0.9062,0.6613,0.4942,0.8264,0.8009
