Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train3Val_Test,mean,prot,,esm1b_650m,PyTorch_Concat,0.8541,0.7149,0.7714,0.8851,0.7421,0.6415,0.906,0.8112
Train3Val_Test,mean,prot,None,esm1b_650m,PyTorch_Concat,0.8541,0.7149,0.7714,0.8851,0.7421,0.6415,0.906,0.8112
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.8628,0.7874,0.6791,0.9315,0.7293,0.6412,0.9047,0.8127
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.8576,0.7368,0.7413,0.9011,0.739,0.6411,0.9021,0.8142
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.8596,0.7522,0.7214,0.9112,0.7365,0.641,0.8997,0.8092
Train3Val_Test,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.863,0.8015,0.6598,0.9389,0.7238,0.6391,0.8809,0.7916
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.8505,0.7016,0.7841,0.8754,0.7405,0.638,0.904,0.8095
Train3Val_Test,center,dna_geom_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.8586,0.7595,0.7027,0.9168,0.7299,0.6352,0.8885,0.8158
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.8564,0.7433,0.7214,0.9069,0.7322,0.6343,0.902,0.8075
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.853,0.7218,0.7479,0.8923,0.7346,0.6332,0.8972,0.806
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.8555,0.7412,0.7201,0.906,0.7305,0.6319,0.8966,0.8079
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.8553,0.7407,0.7201,0.9058,0.7303,0.6315,0.8978,0.8063
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.8471,0.6954,0.7793,0.8724,0.7349,0.63,0.8968,0.8006
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.8561,0.7521,0.7027,0.9135,0.7265,0.6297,0.8925,0.8042
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.8502,0.7115,0.7557,0.8855,0.733,0.6296,0.8948,0.8069
Train3Val_Test,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.851,0.7165,0.7485,0.8893,0.7322,0.6293,0.8983,0.7913
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.8589,0.7879,0.6586,0.9337,0.7175,0.6289,0.8946,0.8027
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8459,0.6923,0.7805,0.8704,0.7338,0.6281,0.8924,0.7976
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8509,0.7179,0.7443,0.8907,0.7308,0.6279,0.8955,0.8069
Train3Val_Test,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8468,0.6967,0.7732,0.8742,0.733,0.6276,0.9047,0.8127
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.8484,0.705,0.7612,0.881,0.732,0.6274,0.8961,0.7944
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8528,0.733,0.722,0.9017,0.7274,0.6267,0.8942,0.8084
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.855,0.7539,0.693,0.9155,0.7222,0.6253,0.887,0.8036
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.8494,0.7139,0.7449,0.8884,0.729,0.6251,0.8898,0.8045
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.8576,0.7879,0.652,0.9344,0.7135,0.6248,0.8699,0.7929
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8494,0.7149,0.7425,0.8893,0.7284,0.6245,0.8964,0.8051
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.8468,0.7059,0.7485,0.8835,0.7266,0.6208,0.8976,0.8066
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8479,0.7124,0.7394,0.8884,0.7257,0.6207,0.8916,0.7986
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8487,0.718,0.731,0.8927,0.7244,0.6203,0.8898,0.7984
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.8473,0.7107,0.7394,0.8875,0.7248,0.6194,0.8973,0.801
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.8495,0.7252,0.7195,0.8981,0.7224,0.6192,0.8915,0.7994
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.8433,0.6911,0.7666,0.872,0.7269,0.6191,0.8885,0.7985
Train3Val_Test,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.853,0.7533,0.6834,0.9164,0.7166,0.619,0.8963,0.7995
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.8454,0.702,0.7503,0.881,0.7254,0.6187,0.895,0.7957
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8413,0.6831,0.7774,0.8652,0.7272,0.6186,0.8926,0.7909
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8459,0.7051,0.7455,0.8835,0.7247,0.6183,0.8886,0.7944
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.8382,0.6718,0.7925,0.8553,0.7272,0.6175,0.8981,0.7991
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8456,0.7047,0.7443,0.8835,0.724,0.6174,0.8926,0.8004
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.84,0.6789,0.7817,0.8618,0.7267,0.6174,0.8938,0.7965
Train3Val_Test,cls,bio_geom,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8095,0.5983,0.9119,0.7712,0.7226,0.6171,0.9338,0.8588
Train3Val_Test,mean,prot,,esm1b_650m,Pure_XGBoost_Concat,0.8384,0.6728,0.7901,0.8564,0.7268,0.6171,0.9037,0.8063
Train3Val_Test,mean,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.8384,0.6728,0.7901,0.8564,0.7268,0.6171,0.9037,0.8063
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8374,0.6697,0.7937,0.8537,0.7265,0.6164,0.9,0.8027
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8405,0.6823,0.7744,0.8652,0.7254,0.6161,0.8935,0.7984
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.8515,0.7485,0.684,0.9141,0.7148,0.6158,0.8679,0.7921
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8413,0.6863,0.7678,0.8688,0.7247,0.6157,0.8916,0.7941
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.8533,0.7694,0.658,0.9263,0.7094,0.6154,0.8561,0.7863
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.8515,0.7512,0.6791,0.9159,0.7133,0.6149,0.8832,0.788
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8397,0.6804,0.7744,0.8641,0.7244,0.6146,0.8935,0.7957
Train3Val_Test,mean,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.8389,0.6781,0.7762,0.8623,0.7238,0.6136,0.8976,0.8027
Train3Val_Test,mean,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.8389,0.6781,0.7762,0.8623,0.7238,0.6136,0.8976,0.8027
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8389,0.6783,0.7756,0.8625,0.7237,0.6134,0.8879,0.7855
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.8486,0.7307,0.7021,0.9033,0.7161,0.6131,0.8827,0.7959
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8392,0.6799,0.7726,0.8641,0.7233,0.6131,0.8851,0.7905
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.8433,0.7019,0.737,0.883,0.719,0.6108,0.891,0.7826
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8382,0.6791,0.7684,0.8643,0.721,0.61,0.8902,0.7937
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.8432,0.7024,0.7346,0.8837,0.7182,0.6099,0.8907,0.7863
Train3Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8523,0.7803,0.6363,0.9331,0.701,0.6098,0.8807,0.7895
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.8469,0.7267,0.7008,0.9015,0.7135,0.6093,0.8858,0.7909
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.8487,0.7434,0.6779,0.9126,0.7091,0.6084,0.8661,0.7923
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.8345,0.6665,0.7835,0.8535,0.7203,0.6078,0.8968,0.7916
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.8413,0.6966,0.7382,0.8799,0.7168,0.6073,0.8828,0.8032
Train3Val_Test,cls,prot,,esm1b_650m,PyTorch_Concat,0.8422,0.7012,0.7316,0.8835,0.7161,0.6071,0.8949,0.7836
Train3Val_Test,cls,prot,None,esm1b_650m,PyTorch_Concat,0.8422,0.7012,0.7316,0.8835,0.7161,0.6071,0.8949,0.7836
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8372,0.6785,0.7636,0.8648,0.7185,0.6067,0.8917,0.7899
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.8415,0.6984,0.7346,0.8815,0.716,0.6066,0.8866,0.7902
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8415,0.7,0.7304,0.883,0.7149,0.6055,0.8881,0.7945
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8351,0.6725,0.7678,0.8603,0.717,0.604,0.8831,0.7866
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.8502,0.7765,0.6309,0.9322,0.6962,0.6039,0.8428,0.7708
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.8477,0.748,0.6641,0.9164,0.7035,0.6035,0.8713,0.7901
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.8443,0.7206,0.6984,0.8988,0.7093,0.6032,0.8666,0.7931
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.8491,0.7639,0.6441,0.9256,0.699,0.6031,0.8368,0.7678
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.8509,0.7933,0.611,0.9405,0.6903,0.603,0.8452,0.7719
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.8436,0.721,0.6936,0.8997,0.707,0.6007,0.893,0.7839
Train3Val_Test,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.8389,0.6945,0.728,0.8803,0.7108,0.5996,0.8839,0.7521
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.8422,0.7138,0.7008,0.895,0.7072,0.5993,0.8869,0.7774
Train3Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8399,0.7013,0.7165,0.886,0.7088,0.5985,0.8863,0.7904
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.8394,0.6989,0.7195,0.8842,0.7091,0.5983,0.8787,0.7665
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.8499,0.8124,0.5826,0.9497,0.6786,0.5979,0.8312,0.7633
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.8361,0.6836,0.74,0.872,0.7107,0.5975,0.8827,0.8004
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.8471,0.763,0.6351,0.9263,0.6932,0.5969,0.8432,0.772
Train3Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8389,0.6995,0.7147,0.8853,0.707,0.596,0.8832,0.7886
Train3Val_Test,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.8469,0.7656,0.6303,0.9279,0.6914,0.5958,0.872,0.7626
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8361,0.6856,0.734,0.8742,0.709,0.5958,0.8748,0.7939
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.8418,0.7182,0.6888,0.899,0.7032,0.5957,0.8918,0.7824
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.8423,0.7224,0.6828,0.902,0.702,0.5954,0.8908,0.7885
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.8341,0.6776,0.7443,0.8677,0.7094,0.595,0.8854,0.8022
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.843,0.7283,0.6743,0.906,0.7003,0.5949,0.874,0.7635
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.8343,0.6796,0.7394,0.8697,0.7083,0.5939,0.8857,0.7825
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.8376,0.6958,0.7159,0.883,0.7057,0.5937,0.8865,0.7867
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8343,0.6802,0.7376,0.8704,0.7078,0.5933,0.8742,0.7975
Train3Val_Test,cls,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.8308,0.6661,0.7581,0.858,0.7092,0.5931,0.8901,0.783
Train3Val_Test,cls,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.8308,0.6661,0.7581,0.858,0.7092,0.5931,0.8901,0.783
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_CrossAttn,0.8425,0.7299,0.6683,0.9076,0.6977,0.5926,0.8881,0.7523
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.8326,0.6739,0.7455,0.8652,0.7079,0.5925,0.8834,0.7982
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.8348,0.6836,0.731,0.8736,0.7065,0.5924,0.8735,0.7963
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.8441,0.7465,0.6466,0.918,0.693,0.592,0.8738,0.7709
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8376,0.6995,0.7063,0.8866,0.7029,0.5911,0.8861,0.7772
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8348,0.6859,0.7244,0.876,0.7046,0.5905,0.8692,0.792
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.8422,0.7323,0.6616,0.9096,0.6952,0.5904,0.8882,0.7727
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.834,0.6825,0.7286,0.8733,0.7048,0.5901,0.8713,0.7923
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8384,0.7063,0.6948,0.892,0.7005,0.5899,0.8853,0.7818
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.8326,0.6772,0.7352,0.8691,0.705,0.5895,0.8727,0.7901
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.8348,0.6902,0.7123,0.8805,0.7011,0.5871,0.8826,0.7802
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.8417,0.7375,0.649,0.9137,0.6904,0.5868,0.8747,0.7708
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.8272,0.6586,0.7575,0.8533,0.7046,0.5862,0.8887,0.7811
Train3Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.8295,0.6696,0.737,0.8641,0.7017,0.5841,0.8828,0.7961
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.8335,0.6888,0.7075,0.8805,0.698,0.5832,0.8763,0.772
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.8389,0.7235,0.6598,0.9058,0.6902,0.5828,0.8702,0.7644
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.8338,0.6935,0.6972,0.8848,0.6953,0.5811,0.8672,0.758
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8285,0.6687,0.7328,0.8643,0.6993,0.5809,0.8797,0.7698
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.8289,0.6702,0.7304,0.8657,0.699,0.5808,0.8728,0.767
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.8389,0.7284,0.6502,0.9094,0.6871,0.5807,0.8452,0.7545
Train3Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.829,0.6713,0.728,0.8668,0.6985,0.5804,0.8648,0.7883
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.8313,0.6827,0.7099,0.8767,0.696,0.5796,0.8642,0.7266
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.8169,0.6305,0.7895,0.8271,0.7011,0.579,0.8874,0.7721
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8261,0.6613,0.7394,0.8585,0.6982,0.5783,0.8761,0.7663
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.8392,0.7387,0.6327,0.9164,0.6816,0.578,0.8384,0.7487
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.8292,0.6746,0.7189,0.8704,0.6961,0.578,0.8831,0.7799
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8241,0.6547,0.7479,0.8526,0.6982,0.5774,0.8744,0.7627
Train3Val_Test,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.8167,0.6315,0.7835,0.8292,0.6993,0.5766,0.886,0.771
Train3Val_Test,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.8167,0.6315,0.7835,0.8292,0.6993,0.5766,0.886,0.771
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8279,0.6725,0.7159,0.8697,0.6935,0.5746,0.8623,0.7844
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.8315,0.6904,0.69,0.8844,0.6902,0.5745,0.8776,0.7681
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.824,0.6567,0.7394,0.8555,0.6956,0.5744,0.8828,0.7732
Train3Val_Test,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8407,0.899,0.4668,0.9804,0.6145,0.5714,0.8916,0.8073
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.8274,0.6739,0.7081,0.872,0.6906,0.5713,0.8541,0.7778
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.821,0.6491,0.7443,0.8497,0.6935,0.5705,0.8756,0.7693
Train3Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8249,0.6654,0.7171,0.8652,0.6903,0.5693,0.8632,0.7809
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8138,0.6274,0.7768,0.8276,0.6942,0.5691,0.8823,0.7621
Train3Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8194,0.6453,0.7461,0.8467,0.692,0.5682,0.875,0.7667
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8197,0.6467,0.7431,0.8483,0.6916,0.5677,0.8763,0.7631
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.8208,0.651,0.7358,0.8526,0.6908,0.5675,0.8788,0.7626
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.8369,0.7489,0.6025,0.9245,0.6678,0.5672,0.8315,0.7341
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8197,0.6473,0.7407,0.8492,0.6909,0.5669,0.8764,0.7661
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8202,0.6493,0.737,0.8513,0.6904,0.5667,0.8702,0.7558
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.8292,0.6889,0.6785,0.8855,0.6837,0.5667,0.8447,0.7543
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.8118,0.6233,0.7793,0.824,0.6926,0.5666,0.8821,0.7654
Train3Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8184,0.644,0.7431,0.8465,0.69,0.5654,0.8782,0.7697
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.8176,0.6422,0.7437,0.8452,0.6892,0.5641,0.8734,0.7638
Train3Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.8359,0.755,0.5875,0.9288,0.6608,0.5624,0.8079,0.7208
Train3Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8179,0.6459,0.7316,0.8501,0.6861,0.5607,0.8674,0.7517
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8203,0.6556,0.7153,0.8596,0.6842,0.56,0.8677,0.7463
Train3Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.8336,0.7396,0.5995,0.9211,0.6622,0.5588,0.8158,0.7254
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.8197,0.6555,0.7105,0.8605,0.6819,0.5573,0.8582,0.7446
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.819,0.6532,0.7135,0.8585,0.682,0.557,0.8609,0.7537
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.8161,0.6447,0.7214,0.8515,0.6809,0.554,0.8691,0.7509
Train3Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.8315,0.7339,0.5971,0.9191,0.6585,0.5533,0.8144,0.7184
Train3Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.8172,0.6506,0.7087,0.8578,0.6784,0.5521,0.8625,0.7519
Train3Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.832,0.745,0.5814,0.9256,0.6531,0.5518,0.8106,0.7211
Train3Val_Test,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7834,0.5682,0.8492,0.7588,0.6809,0.5509,0.8861,0.7797
Train3Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.8116,0.6328,0.7328,0.8411,0.6792,0.5498,0.8694,0.7711
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.811,0.6308,0.7358,0.8391,0.6793,0.5497,0.8737,0.7565
Train3Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8167,0.6509,0.7039,0.8589,0.6763,0.5496,0.8643,0.7511
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.8143,0.6422,0.7165,0.8508,0.6773,0.5491,0.8552,0.7661
Train3Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.8304,0.736,0.5869,0.9213,0.653,0.5487,0.8089,0.7132
Train3Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.8118,0.6344,0.7274,0.8434,0.6777,0.5482,0.8695,0.7516
Train3Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.8112,0.6328,0.7286,0.842,0.6773,0.5475,0.8675,0.7685
Train3Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.8113,0.6334,0.7274,0.8427,0.6771,0.5474,0.8708,0.7756
Train3Val_Test,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.8041,0.6126,0.7612,0.8201,0.6789,0.5469,0.859,0.7596
